CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location
50167733,DELICIAS TIPICAS,Brooklyn,8016,20 AVENUE,11214,7183122014,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.607855355402,-73.994882322428,311,38,027200,3163374,3062860043,BK28,POINT (-73.994882322428 40.607855355402)
50153743,Royal Pizza,Staten Island,1757,ARTHUR KILL ROAD,10312,9294076666,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.561720536604,-74.194441464432,503,51,022800,5112496,5059650040,SI05,POINT (-74.194441464432 40.561720536604)
41503108,TULCINGO RESTAURANT,Queens,,NATIONAL STREET,,7186398880,Mexican,09/26/2023,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,26,,,12/12/2025,Cycle Inspection / Initial Inspection,,,,,,,,,
50168856,SUSHI SUKI TIME SUQARE INC.,Manhattan,245,WEST   46 STREET,10036,6467523242,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.759204256088,-73.986535905027,105,03,012500,1024737,1010180006,MN17,POINT (-73.986535905027 40.759204256088)
50171319,WATCHHOUSE COFFEE,Manhattan,405,LEXINGTON AVENUE,10174,9172097206,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.751816337574,-73.975760108448,106,04,009200,1036156,1012970023,MN19,POINT (-73.975760108448 40.751816337574)
50178796,MERA JFK T8 LLC,Queens,8,CENTRAL TERMINAL AREA,,7864367737,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,0,0,,,,,4,,
50169698,2ND AV PIZZA,Manhattan,493,2 AVENUE,10016,3475544932,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.740777507899,-73.978802644296,106,02,006600,1019882,1009080033,MN20,POINT (-73.978802644296 40.740777507899)
50168375,MEESH TOO LLC,Manhattan,2280,FREDERICK DOUGLASS BOULEVARD,,9175174539,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,0,0,,,,,1,,
50119457,MUSICA,Manhattan,637,WEST   50 STREET,10019,3478791832,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.766231535981,-73.99545493539,104,03,013500,1080995,1010980011,MN15,POINT (-73.99545493539 40.766231535981)
50178584,STARZ COFFEE CAFE,Brooklyn,4411,5 AVENUE,11220,7184489119,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.648329833997,-74.006940639995,307,38,009600,3011243,3007390005,BK34,POINT (-74.006940639995 40.648329833997)
50111227,THE L HOTEL,Brooklyn,135,32 STREET,11232,7183612521,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.657091342519,-74.00298421993,307,38,010100,3010007,3006760053,BK32,POINT (-74.00298421993 40.657091342519)
50167560,RIVIAN LLC,Manhattan,60,10 AVENUE,10011,3106006670,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.742299776174,-74.008137748225,104,03,008300,1000000,1007120006,MN13,POINT (-74.008137748225 40.742299776174)
50173346,50 B FB LLC,Manhattan,50,BOWERY,10013,6466394901,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.715755379409,-73.996378255965,103,01,002900,1090946,1002020023,MN27,POINT (-73.996378255965 40.715755379409)
50175218,00:00 (MIDNIGHT),Queens,21-38,44 ROAD,11101,9145073166,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.748569993856,-73.945737200679,402,26,001900,4005185,4004380041,QN31,POINT (-73.945737200679 40.748569993856)
50166255,CREAM N' DIP CORP,Queens,36-18,BROADWAY,11106,6467509421,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.759861245387,-73.920922013846,401,22,005900,4009741,4006470041,QN70,POINT (-73.920922013846 40.759861245387)
50130826,VIRGIN ATLANTIC CLUB JFK,Queens,,JFK AIRPORT,11430,8663723035,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.648312826068,-73.788281497594,,,,,,,POINT (-73.788281497594 40.648312826068)
50163505,COBBLER BUSHWICK ROASTER,Brooklyn,764,EVERGREEN AVENUE,11207,9172391881,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.686138302337,-73.908231149908,304,37,040300,3079923,3034390040,BK78,POINT (-73.908231149908 40.686138302337)
50135622,CIGNATURE,Queens,245-11,FRANCIS LEWIS BOULEVARD,11422,3475997660,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.664791285643,-73.734910318699,413,31,065400,4289377,4136140045,QN05,POINT (-73.734910318699 40.664791285643)
50171029,GELATOVILLE CHELSEA,Manhattan,234,8 AVENUE,10011,6469547576,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.744523318232,-73.999029211702,104,03,008700,1014098,1007710074,MN13,POINT (-73.999029211702 40.744523318232)
50176131,TYR'S HAND,Manhattan,380,5 AVENUE,10018,9178689878,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.749366695951,-73.983892399964,105,04,008400,1015898,1008370040,MN17,POINT (-73.983892399964 40.749366695951)
50179033,AVE J PIZZA INC.,Brooklyn,1312,AVENUE J,11230,7326104604,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.624987938755,-73.963028669464,314,44,053400,3179910,3067150003,BK43,POINT (-73.963028669464 40.624987938755)
50152774,ACRU,Manhattan,79,MACDOUGAL STREET,10012,9174062872,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.72877111183,-74.001533409377,102,02,006500,1008305,1005260028,MN23,POINT (-74.001533409377 40.72877111183)
50149246,L'ARTIGIANO GELATO,Manhattan,10,COLUMBUS CIRCLE,10019,6462759984,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.767808491195,-73.982266967297,104,03,014500,1026318,1010497501,MN14,POINT (-73.982266967297 40.767808491195)
50075707,TAVERNA KYCLADES,Queens,,BELL BOULEVARD,,7186312000,Seafood,10/21/2024,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,10,A,10/21/2024,12/12/2025,Cycle Inspection / Initial Inspection,,,,,,,,,
50143453,LAMBS BREAD DISPENSARY,Manhattan,2128,2 AVENUE,10029,6462494643,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.792782856268,-73.940843550323,111,08,018000,1052828,1016810004,MN34,POINT (-73.940843550323 40.792782856268)
50171447,THE RUGELACH SHOP,Bronx,3217,PHILIP AVENUE,10465,9173836861,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.830810722358,-73.81759013054,210,13,016000,2091412,2054730036,BX52,POINT (-73.81759013054 40.830810722358)
50170478,DAR525,Brooklyn,231,MALCOLM X BOULEVARD,11221,3473060847,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.68494562554,-73.929452007903,303,36,038300,3045856,3016570001,BK35,POINT (-73.929452007903 40.68494562554)
41032752,DONS BOGAM,Manhattan,1517,EAST   32 STREET,,2126832200,Korean,01/31/2024,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,28,,,12/12/2025,Cycle Inspection / Initial Inspection,0,0,,,,,1,,
50178552,PIZZA EXPRESS,Manhattan,2361,F DOUGLASS BOULEVARD,10027,3479853301,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.811254040502,-73.950385774601,110,09,021500,1059344,1019530034,MN03,POINT (-73.950385774601 40.811254040502)
50177493,MIXED INGREDIENTS,Manhattan,71,ORCHARD STREET,10002,3476804361,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.717451316902,-73.990584667926,103,01,001800,1005451,1004130051,MN27,POINT (-73.990584667926 40.717451316902)
41482516,SHANGERILA RESTAURANT,Bronx,,BUHRE AVENUE,,7188286080,Japanese,04/28/2022,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,21,,,12/12/2025,Cycle Inspection / Initial Inspection,,,,,,,,,
50179687,DUNKIN DONUTS,Bronx,5987,BROADWAY,10471,9738516335,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.889905574246,-73.898064046277,208,11,028500,2084208,2058011033,BX29,POINT (-73.898064046277 40.889905574246)
50178273,PERK UP COFFEEHOUSE CORP,Staten Island,4116,VICTORY BOULEVARD,10314,3473227352,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.591504657766,-74.190978347022,502,50,029102,5041779,5026360050,SI05,POINT (-74.190978347022 40.591504657766)
50164463,GOD VIBES CARIBBEAN CUISINE,Manhattan,750,8 AVENUE,10036,6466756786,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.759871379059,-73.987849705278,105,03,012500,1024736,1010187502,MN17,POINT (-73.987849705278 40.759871379059)
50178813,ATNI LLC,Brooklyn,187,BEDFORD AVENUE,11211,7868652730,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.717674527915,-73.957876166167,301,34,055300,3062093,3023280006,BK73,POINT (-73.957876166167 40.717674527915)
50167460,NEW NOODLE VILLAGE,Brooklyn,774,53 STREET,11220,9173868386,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.639848504335,-74.006172273791,307,43,010600,3014437,3008180038,BK34,POINT (-74.006172273791 40.639848504335)
50165121,MARGARITAVILLE,Manhattan,560,7 AVENUE,10018,3524310494,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.7548402337,-73.987832579315,105,03,011300,1090579,1010120029,MN17,POINT (-73.987832579315 40.7548402337)
50174791,STUFFED NYC PIZZA,Bronx,3073,BAILEY AVENUE,10463,3478637385,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.877544714923,-73.902823815109,208,14,027700,2016135,2032660124,BX28,POINT (-73.902823815109 40.877544714923)
50173443,WENDY'S,Queens,88-11,179 PLACE,11432,2126191222,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.712405393865,-73.783409489987,412,23,046800,4625391,4099150028,QN61,POINT (-73.783409489987 40.712405393865)
50179690,MONTE CAFE & BAKERY LLC,Manhattan,73,WEST HOUSTON STREET,10012,9173554211,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.726712546551,-73.999498500485,102,01,004900,1008011,1005150015,MN24,POINT (-73.999498500485 40.726712546551)
40952129,LA VILLA,Brooklyn,261,5 AVENUE,11215,7184999888,Italian,06/14/2025,No violations were recorded at the time of this inspection.,,,Not Applicable,0,,,12/12/2025,Inter-Agency Task Force / Initial Inspection,40.674453412966,-73.981880906905,306,39,013300,3020608,3009650009,BK37,POINT (-73.981880906905 40.674453412966)
50167581,TAQUERIA QUE ONDA,Brooklyn,559,5 AVENUE,11215,6466426041,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.665415805771,-73.989416947579,307,39,014100,3337750,3010480009,BK37,POINT (-73.989416947579 40.665415805771)
50162839,GUATEMEX,Brooklyn,4415,18 AVENUE,11204,3477714944,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.630489532237,-73.977677743698,312,44,047600,3128728,3054390039,BK88,POINT (-73.977677743698 40.630489532237)
50178865,100'S RESTAURANT AND GRILL LLC,Queens,127-19,MERRICK BOULEVARD,11434,3475933324,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.68148819318,-73.76528826803,412,27,036600,4269971,4124880001,QN08,POINT (-73.76528826803 40.68148819318)
50165130,CROWN GARDEN,Brooklyn,791A,WASHINGTON AVENUE,11238,6465494079,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.67295290953,-73.962814518795,308,35,021500,3029548,3011770004,BK64,POINT (-73.962814518795 40.67295290953)
50178324,GANBLAZE,Queens,37-09,COLLEGE POINT BOULEVARD,11354,7186979925,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.760052364497,-73.834847851894,407,20,087100,4620808,4049727505,QN22,POINT (-73.834847851894 40.760052364497)
50170311,HUNNY,Queens,42-02,NORTHERN BOULEVARD,11101,9295947669,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.753068276318,-73.921377667644,401,26,017100,4002366,4001830051,QN31,POINT (-73.921377667644 40.753068276318)
50174152,STARBUCKS CORPORATION,Queens,122-05,MERRICK BOULEVARD,11434,2126159700,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.683670665539,-73.769527936055,412,27,036800,4000000,4124800001,QN08,POINT (-73.769527936055 40.683670665539)
50178634,FLAM ABLE LLC,Manhattan,131,AVENUE C,10009,9175594138,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.724887965789,-73.978277369621,103,02,002602,1004748,1003910036,MN28,POINT (-73.978277369621 40.724887965789)
41639519,JUS FISHY,Brooklyn,555,FLATBUSH AVENUE,11225,7188260616,Caribbean,09/01/2025,No violations were recorded at the time of this inspection.,,,Not Applicable,0,,,12/12/2025,Inter-Agency Task Force / Initial Inspection,40.66030698344,-73.960615760589,309,40,079801,3114677,3050280001,BK60,POINT (-73.960615760589 40.66030698344)
50176947,THE BENJAMIN ROYAL SONESTA NY,Manhattan,125,EAST   50 STREET,10022,2127152408,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.756382783709,-73.972087554797,106,04,010000,1036452,1013050020,MN19,POINT (-73.972087554797 40.756382783709)
50162750,LOCA MADRES INC.,Manhattan,1802,65 STREET,,7188971732,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,0,0,,,,,1,,
50171141,SHREE KRUSHNA GLOBAL NEWS INC,Manhattan,22,8 AVENUE,10014,9736528488,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.73762289104,-74.004723530742,102,03,007700,1011446,1006250051,MN23,POINT (-74.004723530742 40.73762289104)
50172970,SPIRALS,Manhattan,137,1 AVENUE,10003,2013672187,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.72781498039,-73.985135163126,103,02,003800,1077697,1004500033,MN22,POINT (-73.985135163126 40.72781498039)
50118361,ANDA CAFE,Queens,83-31,BROADWAY,11373,6465251432,Other,11/07/2024,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,2,A,11/07/2024,12/12/2025,Cycle Inspection / Initial Inspection,40.740578713532,-73.879279326587,404,25,047100,4314496,4015800003,QN29,POINT (-73.879279326587 40.740578713532)
50166987,QOOBIES BAGEL & DELI,Staten Island,4012,HYLAN BOULEVARD,10308,6469056294,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.541837454704,-74.14638384012,503,51,015603,5093285,5052980018,SI54,POINT (-74.14638384012 40.541837454704)
41362418,AWAY CAFE,Manhattan,0,JFK INTERNATIONAL AIRPORT,,6464835087,American,02/23/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,02/23/2017,12/12/2025,Cycle Inspection / Initial Inspection,0,0,,,,,1,,
50177194,MR. WONTON,Queens,44-11,QUEENS BOULEVARD,11104,3476266626,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.743351108409,-73.920349839952,402,26,018300,4001919,4001617501,QN31,POINT (-73.920349839952 40.743351108409)
50174597,LIFE HEALTH FITNESS,Queens,10-24,154 STREET,11357,9178072885,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.792831030668,-73.807159803992,407,19,098700,4103094,4045390061,QN49,POINT (-73.807159803992 40.792831030668)
50177901,JOE COFFEE COMPANY,Queens,1,IDLEWILD DRIVE,,9178251654,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,0,0,,,,,4,,
50106188,HAMACHI 34,Manhattan,56,EAST   34 STREET,10016,6465598800,Japanese,11/22/2023,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,12,A,11/22/2023,12/12/2025,Cycle Inspection / Re-inspection,40.747530237861,-73.982442010813,105,04,007400,1017087,1008630052,MN17,POINT (-73.982442010813 40.747530237861)
50158650,LAILAS,Brooklyn,8530,3 AVENUE,11209,3476367262,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.624007119453,-74.030846811876,310,43,006200,3153083,3060330052,BK31,POINT (-74.030846811876 40.624007119453)
50166635,PRAGA VIP LOUNGE CORP.,Bronx,445,EAST TREMONT AVENUE,10457,9179327043,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.847220372944,-73.898997184687,206,15,039500,2011252,2030340056,BX01,POINT (-73.898997184687 40.847220372944)
50173973,CAFE PIZZA 2000 EXPRESS,Queens,90-19,43 AVENUE,11373,9172027922,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.743053080264,-73.875391754832,404,25,046700,4039306,4015700032,QN29,POINT (-73.875391754832 40.743053080264)
50111558,PIER SIDE CAFE,Manhattan,1,INTREPID SQUARE,,9172843261,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,0,0,,,,,1,,
50163409,BELA AURORA,Queens,32-30,STEINWAY STREET,11103,7186858085,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.758290295728,-73.919559446415,401,22,015500,4010416,4006560049,QN70,POINT (-73.919559446415 40.758290295728)
50168481,LITTLE KUMA NOODLE INC.,Queens,43-15,BELL BOULEVARD,11361,9179689030,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.761249644224,-73.769836027788,411,19,146700,4138360,4063000012,QN46,POINT (-73.769836027788 40.761249644224)
50164133,WING & BURGER INC,Staten Island,302,NEW DORP LANE,10306,7189798999,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.571881944992,-74.112430882083,502,50,013400,5057564,5042190064,SI45,POINT (-74.112430882083 40.571881944992)
50174585,IO&TE LLC,Manhattan,196,STANTON STREET,10002,3478668742,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.719799971877,-73.983048195125,103,02,002201,1088333,1003457502,MN28,POINT (-73.983048195125 40.719799971877)
41450634,YUNG HSIN RESTAURANT,Bronx,,BEACH AVENUE,,7184095984,Chinese,04/26/2022,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,11,A,04/26/2022,12/12/2025,Cycle Inspection / Initial Inspection,,,,,,,,,
50171655,BX Eatery,Bronx,2,BRUCKNER BOULEVARD,10454,9175705216,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.808048810054,-73.930444460653,201,08,001900,2130763,2023160001,BX39,POINT (-73.930444460653 40.808048810054)
50179517,DUKE EATERY,Manhattan,300,PARK AVENUE,10022,8455581458,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.756795007987,-73.974271156741,105,04,010200,1081146,1012850036,MN17,POINT (-73.974271156741 40.756795007987)
41257749,POPEYES,Staten Island,1351,FOREST AVENUE,10302,7187201545,Chicken,11/01/2024,No violations were recorded at the time of this inspection.,,,Not Applicable,,,,12/12/2025,Administrative Miscellaneous / Initial Inspection,40.625949769931,-74.134450400927,501,49,020100,5024915,5010520001,SI07,POINT (-74.134450400927 40.625949769931)
50006045,DREAM CAFE,Queens,25-42,STEINWAY STREET,11103,7184069888,Middle Eastern,02/10/2023,No violations were recorded at the time of this inspection.,,,Not Applicable,,,,12/12/2025,Smoke-Free Air Act / Initial Inspection,40.767553815714,-73.912021087483,401,22,014300,4010282,4006540081,QN70,POINT (-73.912021087483 40.767553815714)
50083586,MANDEVILLE'S CUISINE,Brooklyn,9802,FOSTER AVENUE,11236,7185514413,Caribbean,01/03/2024,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,12,A,01/03/2024,12/12/2025,Cycle Inspection / Initial Inspection,40.648899821118,-73.904786989535,318,42,109800,3229113,3081480028,BK82,POINT (-73.904786989535 40.648899821118)
50177712,CURDS THE WORD,Manhattan,42,WEST   42 STREET,10036,5165109228,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.754068239421,-73.982321170752,105,04,008400,1085593,1012570002,MN17,POINT (-73.982321170752 40.754068239421)
50178046,SETTEPANI,Manhattan,106-51,EAST DRIVE,10000,9145574078,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.795531357023,-73.955190203512,164,06,014300,1000000,1011110001,MN99,POINT (-73.955190203512 40.795531357023)
50165829,AB STABLE LLC,Manhattan,301,PARK AVENUE,10022,5182826019,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.756641320864,-73.974357845236,105,04,010000,1084771,1013047501,MN19,POINT (-73.974357845236 40.756641320864)
50179604,NU OWL CAFE LLC,Manhattan,196,BOWERY,10012,9173882842,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.721184414893,-73.993708328572,102,01,004300,1088506,1004920037,MN24,POINT (-73.993708328572 40.721184414893)
50174563,SUSHI COUNTER,Brooklyn,219,BEDFORD AVENUE,11211,3322800044,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.716566071482,-73.959063690606,301,34,055300,3335719,3023440003,BK73,POINT (-73.959063690606 40.716566071482)
50157974,BILAL ALGHAZALI,Brooklyn,13,NEWPORT STREET,11212,6467374639,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.658456998879,-73.915070513714,316,41,089400,3082175,3035950001,BK81,POINT (-73.915070513714 40.658456998879)
50169700,BARRY'S WILLIAMSBURG,Brooklyn,510,DRIGGS AVENUE,11211,3234882148,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.717986504196,-73.955422911451,301,33,051700,3061818,3023120023,BK73,POINT (-73.955422911451 40.717986504196)
41706325,THE DISTRICT,Manhattan,1679,3 AVENUE,10128,2122892005,American,12/01/2025,No violations were recorded at the time of this inspection.,,,Not Applicable,0,A,12/01/2025,12/12/2025,Cycle Inspection / Re-inspection,40.783973899731,-73.950203963358,108,05,015601,1049212,1015400001,MN32,POINT (-73.950203963358 40.783973899731)
40399329,ARTE,Manhattan,21,EAST    9 STREET,10003,2124730077,Italian,01/29/2023,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,21,B,01/29/2023,12/12/2025,Cycle Inspection / Re-inspection,40.732347429966,-73.994724787541,102,02,005900,1009240,1005670024,MN23,POINT (-73.994724787541 40.732347429966)
50177019,SARI-SARI LLC,Queens,56-14,VAN HORN STREET,11373,9173785993,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.732767352475,-73.87692652558,404,30,047500,4065452,4028810026,QN29,POINT (-73.87692652558 40.732767352475)
50172473,MEAT UP,Brooklyn,22,OLD FULTON STREET,11201,3477548064,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.702703897775,-73.993969755062,302,33,000100,3000000,3002010005,BK09,POINT (-73.993969755062 40.702703897775)
